image_name,detector_label,class_label,gt_box,pred_box
13_08_19_22_res_PVN_hd_ZAO_10302_1_120540.jpg,dog,0,"[953, 674, 1046, 720]","[952, 673, 1045, 720]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_5860.jpg,dog,0,"[677, 607, 751, 651]","[677, 606, 751, 650]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_5860.jpg,background,1,"[0, 0, 0, 0]","[1033, 627, 1133, 719]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_155110.jpg,dog,0,"[472, 583, 659, 664]","[586, 582, 658, 664]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_75149.jpg,dog,0,"[188, 571, 311, 672]","[210, 572, 310, 672]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16888.jpg,dog,0,"[13, 636, 99, 720]","[10, 638, 88, 719]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16888.jpg,background,0,"[0, 0, 0, 0]","[1096, 652, 1236, 719]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16888.jpg,background,1,"[0, 0, 0, 0]","[1074, 532, 1280, 720]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_126157.jpg,dog,0,"[860, 563, 944, 660]","[859, 562, 973, 660]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_64800.jpg,dog,0,"[927, 613, 1007, 676]","[927, 613, 1006, 675]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_73696.jpg,dog,0,"[748, 616, 836, 671]","[745, 615, 834, 670]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_49935.jpg,dog,0,"[950, 533, 1025, 584]","[949, 536, 1026, 585]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_49935.jpg,background,0,"[0, 0, 0, 0]","[1121, 591, 1280, 717]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_146522.jpg,background,0,"[0, 0, 0, 0]","[1129, 480, 1187, 572]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_35521.jpg,dog,0,"[1086, 628, 1145, 686]","[1072, 625, 1144, 686]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_68252.jpg,dog,0,"[1243, 645, 1280, 713]","[1242, 618, 1279, 713]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_68252.jpg,real_dog,0,"[1203, 615, 1270, 698]",
17_08_07_11_res_PVN_hd_ZAO_10302_1_184002.jpg,dog,0,"[30, 682, 106, 720]","[29, 681, 105, 719]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_100820.jpg,background,0,"[0, 0, 0, 0]","[1138, 644, 1222, 719]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_100820.jpg,dog,0,"[866, 637, 946, 698]","[866, 625, 965, 698]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_100820.jpg,real_dog,0,"[865, 579, 966, 643]",
17_08_07_11_res_PVN_hd_ZAO_10302_1_201008.jpg,dog,0,"[1183, 513, 1256, 611]","[1182, 513, 1254, 611]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_201008.jpg,dog,0,"[1010, 577, 1052, 614]","[1005, 576, 1052, 615]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_135083.jpg,dog,0,"[963, 576, 1038, 624]","[962, 576, 1037, 623]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_135083.jpg,dog,0,"[691, 672, 841, 720]","[696, 672, 832, 719]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_135083.jpg,dog,0,"[691, 672, 841, 720]","[608, 519, 893, 720]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_155103.jpg,dog,0,"[487, 579, 579, 663]","[476, 580, 578, 662]"
17_08_19_22_res_PVN_hd_ZAO_10302_1_113526.jpg,dog,0,"[116, 620, 172, 679]","[74, 611, 171, 683]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_58556.jpg,dog,0,"[165, 632, 235, 719]","[166, 631, 234, 719]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_192569.jpg,dog,0,"[42, 583, 131, 686]","[40, 582, 130, 686]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_192569.jpg,background,0,"[0, 0, 0, 0]","[530, 675, 713, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_192569.jpg,background,1,"[0, 0, 0, 0]","[505, 536, 756, 720]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_155283.jpg,dog,0,"[1141, 638, 1240, 720]","[1140, 637, 1238, 719]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_155283.jpg,background,1,"[0, 0, 0, 0]","[56, 323, 114, 412]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_1845.jpg,dog,0,"[977, 526, 1055, 598]","[975, 526, 1055, 600]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_137751.jpg,dog,0,"[1050, 589, 1123, 660]","[1050, 589, 1135, 659]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_146373.jpg,dog,0,"[14, 651, 91, 718]","[13, 650, 108, 720]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_104523.jpg,dog,0,"[1127, 546, 1171, 587]","[1129, 544, 1170, 585]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_135108.jpg,dog,0,"[1159, 543, 1204, 577]","[1156, 542, 1203, 580]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_135108.jpg,dog,0,"[1028, 618, 1108, 671]","[1022, 617, 1106, 679]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_75135.jpg,dog,0,"[347, 589, 493, 698]","[344, 589, 491, 696]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_111579.jpg,dog,0,"[944, 579, 1021, 622]","[943, 572, 1018, 621]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_111579.jpg,background,0,"[0, 0, 0, 0]","[1039, 581, 1117, 669]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_81903.jpg,dog,0,"[492, 545, 620, 637]","[491, 574, 622, 636]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_46158.jpg,dog,0,"[816, 610, 1007, 710]","[670, 468, 1005, 720]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_147794.jpg,dog,0,"[853, 579, 1003, 659]","[854, 577, 981, 659]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16885.jpg,dog,0,"[14, 639, 140, 720]","[12, 638, 115, 719]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16885.jpg,background,1,"[0, 0, 0, 0]","[1077, 568, 1280, 720]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_128156.jpg,dog,0,"[778, 599, 892, 656]","[778, 600, 891, 655]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_120482.jpg,dog,0,"[458, 671, 543, 720]","[458, 671, 541, 719]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_57452.jpg,dog,0,"[361, 617, 454, 672]","[361, 617, 450, 672]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_192533.jpg,dog,0,"[554, 641, 765, 716]","[556, 518, 768, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_192533.jpg,background,1,"[0, 0, 0, 0]","[394, 462, 621, 720]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_73706.jpg,dog,0,"[561, 624, 675, 684]","[562, 625, 675, 683]"
17_08_19_22_res_PVN_hd_ZAO_10302_1_113520.jpg,dog,0,"[161, 644, 226, 720]","[132, 633, 225, 719]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_152871.jpg,dog,0,"[1061, 617, 1132, 665]","[1059, 616, 1132, 665]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_152871.jpg,background,1,"[0, 0, 0, 0]","[56, 323, 115, 411]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_43961.jpg,dog,0,"[967, 586, 1063, 677]","[966, 585, 1062, 666]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_146367.jpg,dog,0,"[42, 663, 155, 719]","[40, 663, 154, 720]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_86962.jpg,dog,0,"[857, 615, 1039, 720]","[862, 486, 1038, 720]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_21010.jpg,dog,0,"[627, 607, 747, 657]","[625, 606, 746, 658]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_21010.jpg,dog,0,"[739, 646, 806, 679]","[738, 645, 806, 684]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_52836.jpg,dog,0,"[795, 542, 859, 648]","[792, 539, 859, 610]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_64808.jpg,dog,0,"[969, 602, 1052, 664]","[971, 602, 1051, 663]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_105639.jpg,dog,0,"[1186, 665, 1263, 720]","[1182, 663, 1262, 720]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_105639.jpg,dog,0,"[146, 605, 326, 718]","[197, 629, 310, 718]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_105639.jpg,dog,1,"[146, 605, 326, 718]","[145, 603, 212, 664]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_105639.jpg,background,0,"[0, 0, 0, 0]","[1262, 483, 1280, 555]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_105639.jpg,dog,0,"[146, 605, 326, 718]","[0, 412, 464, 720]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_155311.jpg,dog,0,"[1144, 643, 1246, 720]","[1143, 642, 1245, 720]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_126108.jpg,dog,0,"[901, 582, 1018, 684]","[900, 584, 1016, 683]"
16_08_19_22_res_PVN_hd_ZAO_10302_1_32377.jpg,dog,0,"[992, 683, 1095, 720]","[988, 681, 1092, 719]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_120542.jpg,dog,0,"[985, 667, 1069, 720]","[976, 667, 1070, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_75161.jpg,dog,0,"[116, 549, 180, 649]","[116, 550, 180, 648]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_20982.jpg,dog,0,"[947, 606, 1018, 657]","[949, 610, 1016, 656]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_20982.jpg,background,0,"[0, 0, 0, 0]","[1011, 584, 1106, 698]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_20982.jpg,background,1,"[0, 0, 0, 0]","[874, 601, 904, 648]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_57436.jpg,dog,0,"[17, 603, 122, 718]","[28, 614, 122, 720]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_49846.jpg,dog,0,"[148, 638, 310, 719]","[146, 637, 309, 719]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_49846.jpg,dog,1,"[148, 638, 310, 719]","[41, 503, 340, 720]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_147812.jpg,dog,0,"[520, 569, 700, 667]","[461, 441, 738, 720]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_147812.jpg,dog,0,"[520, 569, 700, 667]","[514, 568, 685, 668]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_49954.jpg,dog,0,"[764, 548, 844, 606]","[764, 550, 841, 605]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_49954.jpg,background,1,"[0, 0, 0, 0]","[1069, 453, 1280, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_49954.jpg,background,1,"[0, 0, 0, 0]","[1251, 634, 1279, 719]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_137748.jpg,dog,0,"[1076, 582, 1152, 654]","[1076, 581, 1150, 654]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_96285.jpg,dog,0,"[908, 653, 1021, 720]","[904, 653, 1020, 720]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_117545.jpg,dog,0,"[1045, 578, 1178, 667]","[1045, 577, 1177, 667]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_156261.jpg,dog,0,"[943, 631, 1045, 696]","[942, 632, 1044, 694]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_156271.jpg,dog,0,"[1062, 615, 1141, 671]","[1060, 613, 1140, 672]"
15_08_07_11_res_PVN_hd_ZAO_10302_1_56643.jpg,dog,0,"[165, 647, 316, 718]","[170, 647, 316, 719]"
15_08_07_11_res_PVN_hd_ZAO_10302_1_56643.jpg,background,0,"[0, 0, 0, 0]","[1045, 668, 1179, 719]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_56621.jpg,dog,0,"[1167, 590, 1280, 709]","[1166, 589, 1279, 711]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_100813.jpg,dog,0,"[793, 642, 885, 707]","[792, 636, 888, 707]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_100813.jpg,real_dog,0,"[804, 587, 890, 647]",
13_08_19_22_res_PVN_hd_ZAO_10302_1_20999.jpg,dog,0,"[695, 600, 813, 657]","[693, 599, 812, 657]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_20999.jpg,dog,0,"[819, 639, 887, 676]","[819, 636, 896, 676]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_126050.jpg,dog,0,"[542, 663, 707, 720]","[544, 661, 704, 719]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_126050.jpg,dog,1,"[542, 663, 707, 720]","[541, 430, 707, 720]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_105600.jpg,dog,0,"[1183, 621, 1260, 705]","[1179, 623, 1261, 706]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_105600.jpg,real_dog,0,"[792, 674, 1039, 719]",
13_08_19_22_res_PVN_hd_ZAO_10302_1_20929.jpg,dog,0,"[1114, 555, 1185, 601]","[1114, 556, 1184, 601]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_20929.jpg,real_dog,0,"[1218, 558, 1254, 583]",
14_08_19_22_res_PVN_hd_ZAO_10302_1_25152.jpg,dog,0,"[306, 544, 367, 627]","[310, 544, 366, 626]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_128695.jpg,dog,0,"[1073, 594, 1183, 694]","[1072, 593, 1182, 692]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_128695.jpg,dog,0,"[1015, 561, 1094, 637]","[1013, 561, 1110, 643]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_128695.jpg,background,1,"[0, 0, 0, 0]","[211, 283, 288, 384]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_64809.jpg,dog,0,"[979, 601, 1061, 657]","[980, 601, 1060, 658]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_4161.jpg,dog,0,"[653, 575, 734, 624]","[651, 576, 733, 623]"
15_08_07_11_res_PVN_hd_ZAO_10302_1_56646.jpg,dog,0,"[215, 657, 356, 720]","[218, 660, 356, 719]"
15_08_07_11_res_PVN_hd_ZAO_10302_1_56646.jpg,background,0,"[0, 0, 0, 0]","[1045, 668, 1178, 719]"
15_08_07_11_res_PVN_hd_ZAO_10302_1_56636.jpg,dog,0,"[90, 639, 222, 718]","[85, 637, 221, 719]"
15_08_07_11_res_PVN_hd_ZAO_10302_1_56636.jpg,background,0,"[0, 0, 0, 0]","[1045, 669, 1178, 719]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_20940.jpg,dog,0,"[1059, 557, 1133, 607]","[1057, 563, 1132, 608]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_20940.jpg,background,0,"[0, 0, 0, 0]","[1209, 542, 1271, 629]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_20940.jpg,dog,0,"[1176, 567, 1215, 602]","[1178, 569, 1212, 602]"
15_08_07_11_res_PVN_hd_ZAO_10302_1_56639.jpg,dog,0,"[112, 642, 262, 718]","[114, 641, 261, 719]"
15_08_07_11_res_PVN_hd_ZAO_10302_1_56639.jpg,background,0,"[0, 0, 0, 0]","[1045, 668, 1177, 719]"
15_08_07_11_res_PVN_hd_ZAO_10302_1_56639.jpg,dog,1,"[112, 642, 262, 718]","[21, 487, 281, 720]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_33094.jpg,dog,0,"[82, 481, 138, 568]","[82, 482, 137, 568]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_33094.jpg,real_dog,0,"[84, 506, 123, 570]",
13_08_19_22_res_PVN_hd_ZAO_10302_1_120545.jpg,dog,0,"[1018, 652, 1105, 717]","[1017, 652, 1105, 717]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_120478.jpg,dog,0,"[418, 657, 501, 720]","[417, 657, 502, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_97633.jpg,dog,0,"[617, 614, 768, 719]","[616, 614, 763, 719]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_97633.jpg,dog,1,"[617, 614, 768, 719]","[527, 456, 770, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_201043.jpg,dog,0,"[752, 576, 940, 685]","[628, 458, 938, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_201043.jpg,dog,0,"[662, 611, 720, 645]","[660, 610, 720, 647]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_128649.jpg,dog,0,"[367, 628, 525, 720]","[367, 627, 524, 720]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_128649.jpg,dog,0,"[366, 580, 489, 648]","[366, 579, 482, 648]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_146369.jpg,dog,0,"[26, 647, 136, 720]","[25, 647, 135, 720]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_131613.jpg,background,0,"[0, 0, 0, 0]","[18, 620, 80, 719]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_120547.jpg,dog,0,"[1035, 642, 1124, 707]","[1033, 641, 1123, 706]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_94946.jpg,background,0,"[0, 0, 0, 0]","[154, 0, 191, 81]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16890.jpg,dog,0,"[12, 641, 90, 719]","[9, 636, 64, 719]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16890.jpg,background,0,"[0, 0, 0, 0]","[1095, 651, 1239, 719]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16890.jpg,background,1,"[0, 0, 0, 0]","[1083, 470, 1280, 720]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16890.jpg,background,0,"[0, 0, 0, 0]","[1255, 633, 1279, 719]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_128639.jpg,dog,0,"[224, 609, 351, 708]","[222, 608, 349, 707]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_128639.jpg,dog,0,"[253, 563, 352, 629]","[254, 563, 350, 628]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_35532.jpg,dog,0,"[988, 642, 1065, 712]","[986, 646, 1062, 713]"
16_08_19_22_res_PVN_hd_ZAO_10302_1_83954.jpg,dog,0,"[688, 618, 794, 673]","[688, 617, 793, 673]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_26063.jpg,dog,0,"[151, 484, 179, 569]","[148, 485, 179, 568]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_1811.jpg,dog,0,"[524, 550, 660, 627]","[523, 550, 660, 627]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_147790.jpg,dog,0,"[899, 563, 1063, 656]","[917, 568, 1061, 657]"
17_08_19_22_res_PVN_hd_ZAO_10302_1_51176.jpg,dog,0,"[353, 644, 441, 700]","[351, 644, 440, 707]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_25962.jpg,dog,0,"[148, 503, 187, 578]","[152, 508, 188, 577]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_137741.jpg,dog,0,"[1130, 577, 1200, 649]","[1130, 575, 1201, 642]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_137741.jpg,background,0,"[0, 0, 0, 0]","[577, 658, 656, 719]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_52894.jpg,dog,0,"[154, 561, 241, 703]","[154, 560, 249, 712]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_104706.jpg,dog,0,"[1059, 506, 1122, 572]","[1057, 505, 1121, 571]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_104706.jpg,dog,0,"[1174, 527, 1239, 610]","[1172, 539, 1242, 609]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_18501.jpg,background,0,"[0, 0, 0, 0]","[1201, 624, 1280, 720]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_18501.jpg,background,1,"[0, 0, 0, 0]","[922, 447, 1280, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_58558.jpg,background,1,"[0, 0, 0, 0]","[11, 509, 262, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_58558.jpg,dog,0,"[187, 640, 260, 697]","[175, 639, 259, 696]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_57465.jpg,dog,0,"[219, 608, 295, 658]","[218, 608, 294, 659]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_105338.jpg,background,0,"[0, 0, 0, 0]","[1045, 649, 1133, 720]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_105338.jpg,background,1,"[0, 0, 0, 0]","[768, 462, 852, 516]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_104551.jpg,dog,0,"[960, 541, 1018, 587]","[958, 540, 1017, 586]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_4169.jpg,dog,0,"[532, 578, 620, 629]","[530, 582, 619, 629]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_135079.jpg,dog,0,"[914, 583, 991, 630]","[913, 582, 990, 633]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_135079.jpg,real_dog,0,"[633, 677, 779, 720]",
15_08_19_22_res_PVN_hd_ZAO_10302_1_131040.jpg,dog,0,"[1156, 658, 1242, 720]","[1156, 657, 1242, 720]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_131040.jpg,background,0,"[0, 0, 0, 0]","[1247, 600, 1280, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_49939.jpg,dog,0,"[913, 535, 995, 587]","[911, 533, 999, 590]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_49939.jpg,background,0,"[0, 0, 0, 0]","[1122, 588, 1280, 717]"
15_08_07_11_res_PVN_hd_ZAO_10302_1_190718.jpg,dog,0,"[512, 649, 584, 705]","[488, 647, 584, 704]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_97653.jpg,dog,0,"[938, 597, 1070, 703]","[938, 597, 1068, 703]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16875.jpg,dog,0,"[108, 671, 211, 720]","[103, 675, 186, 720]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16875.jpg,background,1,"[0, 0, 0, 0]","[1078, 562, 1280, 720]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_16875.jpg,background,0,"[0, 0, 0, 0]","[1259, 630, 1280, 719]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_86905.jpg,dog,0,"[167, 616, 347, 718]","[69, 463, 356, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_97663.jpg,dog,0,"[1071, 580, 1149, 680]","[1069, 579, 1148, 679]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_1803.jpg,dog,0,"[417, 548, 549, 623]","[416, 548, 547, 622]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_68204.jpg,dog,0,"[180, 666, 280, 719]","[181, 663, 280, 720]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_5907.jpg,dog,0,"[1145, 556, 1189, 597]","[1145, 554, 1188, 596]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_5907.jpg,background,0,"[0, 0, 0, 0]","[1249, 643, 1280, 719]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_142770.jpg,dog,0,"[350, 638, 468, 711]","[350, 638, 463, 711]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_142772.jpg,dog,0,"[370, 643, 491, 712]","[368, 640, 490, 711]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_26073.jpg,dog,0,"[151, 483, 179, 569]","[149, 485, 179, 569]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_49978.jpg,dog,0,"[464, 552, 547, 607]","[463, 552, 548, 609]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_49978.jpg,background,1,"[0, 0, 0, 0]","[1070, 451, 1280, 720]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_49978.jpg,background,1,"[0, 0, 0, 0]","[1251, 629, 1279, 719]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_52842.jpg,dog,0,"[717, 568, 788, 686]","[715, 565, 787, 684]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_11103.jpg,dog,1,"[0, 620, 67, 719]","[4, 616, 63, 719]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_104750.jpg,dog,0,"[569, 529, 656, 597]","[567, 529, 655, 596]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_104750.jpg,dog,0,"[465, 604, 609, 701]","[462, 604, 611, 701]"
17_08_19_22_res_PVN_hd_ZAO_10302_1_82566.jpg,background,1,"[0, 0, 0, 0]","[571, 427, 868, 720]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_68248.jpg,dog,0,"[1199, 656, 1270, 720]","[1198, 655, 1270, 719]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_68248.jpg,dog,0,"[1168, 630, 1231, 716]","[1087, 630, 1231, 719]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_68248.jpg,dog,1,"[1168, 630, 1231, 716]","[1065, 481, 1280, 720]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_68248.jpg,background,0,"[0, 0, 0, 0]","[1086, 664, 1127, 719]"
16_08_07_11_res_PVN_hd_ZAO_10302_1_37075.jpg,dog,0,"[1170, 541, 1227, 615]","[1170, 540, 1226, 615]"
17_08_19_22_res_PVN_hd_ZAO_10302_1_143039.jpg,background,0,"[0, 0, 0, 0]","[605, 570, 688, 601]"
15_08_07_11_res_PVN_hd_ZAO_10302_1_61590.jpg,dog,0,"[644, 573, 746, 633]","[643, 572, 744, 630]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_67502.jpg,dog,0,"[765, 642, 849, 678]","[763, 643, 847, 678]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_67502.jpg,dog,1,"[904, 603, 985, 653]","[903, 603, 954, 653]"
18_08_19_22_res_PVN_hd_ZAO_10302_1_67502.jpg,background,0,"[0, 0, 0, 0]","[1035, 571, 1139, 684]"
17_08_19_22_res_PVN_hd_ZAO_10302_1_72244.jpg,dog,0,"[546, 636, 631, 689]","[546, 635, 630, 688]"
18_08_07_11_res_PVN_hd_ZAO_10302_1_43936.jpg,dog,0,"[562, 633, 718, 715]","[562, 632, 717, 716]"
16_08_19_22_res_PVN_hd_ZAO_10302_1_110057.jpg,dog,0,"[198, 611, 289, 674]","[197, 610, 288, 673]"
14_08_19_22_res_PVN_hd_ZAO_10302_1_46179.jpg,dog,0,"[468, 600, 563, 663]","[466, 600, 561, 662]"
15_08_19_22_res_PVN_hd_ZAO_10302_1_156267.jpg,dog,0,"[1175, 612, 1235, 713]","[1173, 610, 1233, 711]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_73727.jpg,dog,0,"[234, 605, 325, 667]","[234, 606, 324, 668]"
13_08_19_22_res_PVN_hd_ZAO_10302_1_120548.jpg,dog,0,"[1062, 634, 1136, 706]","[1060, 633, 1136, 706]"
17_08_07_11_res_PVN_hd_ZAO_10302_1_97674.jpg,dog,0,"[1155, 561, 1223, 654]","[1154, 561, 1222, 654]"
